Date,oof_prediction,pred_z,abs_pred_z,y_next_log_return,target_up,target_correct,Macro_Fast,Market_State
2015-06-01,-8.313355264328485e-05,0.9712762327645812,0.9712762327645812,0.0048689879091614,1,0,1.493952790567984,bear_neutral
2015-06-02,-0.000378391747047,-0.3041670412250828,0.3041670412250828,-0.0079032068404888,0,1,0.5902438983609328,bear_neutral
2015-06-03,-0.000230709355746,0.3353866024603055,0.3353866024603055,-0.0083064785992334,0,1,1.36908862119517,bear_risk_on
2015-06-04,-1.1437049045860391e-05,1.3003387198996357,1.3003387198996357,-0.0060613791921212,0,1,0.0924820607649904,bear_neutral
2015-06-05,-3.805038157106198e-05,1.1734553190059218,1.1734553190059218,0.0,0,0,1.2562243938601665,bear_neutral
2015-06-06,-9.40064292993626e-05,0.9229618914246872,0.9229618914246872,0.0,0,0,0.653648210823784,bear_neutral
2015-06-07,-9.40064292993626e-05,0.9177991714289282,0.9177991714289282,0.0046133375285094,1,0,0.6498084051030026,bear_neutral
2015-06-08,-0.000378391747047,-0.318833015531312,0.318833015531312,0.0034887063676221,1,0,0.3637466822160728,bear_neutral
2015-06-09,-0.000378391747047,-0.3207638120529403,0.3207638120529403,0.0074468710960407,1,0,0.7757627009577139,bear_neutral
2015-06-10,-0.0006150132770183,-1.3444251417292754,1.3444251417292754,-0.0052408843542681,0,1,1.227558160271141,bear_risk_on
2015-06-11,-0.0003227392535256,-0.0752660685194114,0.0752660685194114,-0.0009326960153454,0,1,0.254673327305544,bear_risk_on
2015-06-12,-0.0003351384421707,-0.1285988469570359,0.1285988469570359,0.0,0,0,0.6547520935404544,bear_risk_on
2015-06-13,-0.0003315178356727,-0.1121433193819488,0.1121433193819488,0.0,0,0,0.6365224113549222,bear_risk_on
2015-06-14,-0.0003315178356727,-0.1117220579257145,0.1117220579257145,0.0054989349939642,1,0,0.6322343667454908,bear_risk_on
2015-06-15,-0.0003859177776404,-0.3464238295814108,0.3464238295814108,-0.0040578708996314,0,1,0.2274894406065096,bear_neutral
2015-06-16,-7.073436399820022e-05,1.0151577176111135,1.0151577176111135,-0.0034791294445037,0,1,0.0201470119290344,bear_neutral
2015-06-17,-7.073436399820022e-05,1.0071922072177126,1.0071922072177126,0.0211118280954598,1,0,-0.1096320936059374,bear_neutral
2015-06-18,-0.0006150132770183,-1.347869714877694,1.347869714877694,0.0,0,0,0.5282345775681101,bear_risk_on
2015-06-19,-8.702566784137031e-05,0.9308316730282404,0.9308316730282404,0.0,0,0,-0.0059556920718964,bear_neutral
2015-06-20,-9.40064292993626e-05,0.8932137235675307,0.8932137235675307,0.0,0,0,0.2710914834338226,bear_neutral
2015-06-21,-9.40064292993626e-05,0.8860582283604879,0.8860582283604879,-0.0149256916123003,0,1,0.2689190255380677,bear_neutral
2015-06-22,-0.000230709355746,0.2862238923401033,0.2862238923401033,-0.0063562231979501,0,1,0.9374390412587116,bear_risk_on
2015-06-23,-0.0002502569783991,0.1944715966074557,0.1944715966074557,-0.0030653763034961,0,1,0.6719522716320058,bear_risk_on
2015-06-24,-0.0003351384421707,-0.1852781319161563,0.1852781319161563,-0.0009385061149266,0,1,0.291906254470703,bear_risk_on
2015-06-25,-8.313355264328485e-05,0.9212994642077292,0.9212994642077292,0.0011943560417112,1,0,0.5179846591351882,bear_neutral
2015-06-26,-9.722087380753526e-05,0.8516173743567619,0.8516173743567619,0.0,0,0,1.0501179950512438,bear_neutral
2015-06-27,-9.40064292993626e-05,0.8589494750709661,0.8589494750709661,0.0,0,0,0.5665560070717444,bear_neutral
2015-06-28,-9.40064292993626e-05,0.8519932214879595,0.8519932214879595,0.0047631083866241,1,0,0.5628471157349745,bear_neutral
2015-06-29,-0.0007081127495233,-1.8840088331587936,1.8840088331587936,-0.0059574644283355,0,1,-0.5420791755389734,bear_risk_off
2015-06-30,-0.0004872803769337,-0.903232751004478,0.903232751004478,-0.0021362964757819,0,1,0.3563864855954012,bear_risk_off
2015-07-01,-0.0005423319018864,-1.1458807877848487,1.1458807877848487,-0.0051458089534039,0,1,1.1063879805673114,bear_risk_off
2015-07-02,-0.0005411584486586,-1.1316138443582573,1.1316138443582573,0.0,0,0,-0.2542300983034371,bear_risk_off
2015-07-03,-0.0005387112953884,-1.1118467540487444,1.1118467540487444,0.0,0,0,0.3251924981388753,bear_risk_off
2015-07-04,-0.0005387112953884,-1.106421707218596,1.106421707218596,0.0,0,0,0.3228497043658093,bear_risk_off
2015-07-05,-0.0005387112953884,-1.097593917178357,1.097593917178357,0.0084764614708973,1,0,0.3207219785600808,bear_risk_off
2015-07-06,-0.0007071421772951,-1.8343270057567231,1.8343270057567231,-0.0176325899530863,0,1,-0.2474590825403287,bear_risk_off
2015-07-07,-0.0004367293622339,-0.6233762968788994,0.6233762968788994,0.0094140909077952,1,0,-0.0805005610331482,bear_risk_off
2015-07-08,-0.0007071421772951,-1.8200019452012677,1.8200019452012677,-0.0037032716045188,0,1,-0.164362922794625,bear_risk_off
2015-07-09,-0.0005423319018864,-1.0857176292245556,1.0857176292245556,-0.0011223284533699,0,1,0.8526536368934411,bear_risk_off
2015-07-10,-0.0005423319018864,-1.0821768313096385,1.0821768313096385,0.0,0,0,1.0931374724352465,bear_risk_off
2015-07-11,-0.0005387112953884,-1.0578298512537172,1.0578298512537172,0.0,0,0,0.4263997125123498,bear_risk_off
2015-07-12,-0.0005387112953884,-1.0494534734967904,1.0494534734967904,-0.0021617891647183,0,1,0.4239862646602204,bear_risk_off
2015-07-13,-8.313355264328485e-05,0.9570909427769916,0.9570909427769916,-0.0016460060029942,0,1,0.9378399367890152,bear_neutral
2015-07-14,-0.0003227392535256,-0.1018965863282403,0.1018965863282403,-0.0053032925860058,0,1,0.1865444884588233,bear_risk_on
2015-07-15,-0.0003127708996452,-0.0621178381165459,0.0621178381165459,-0.0029680528117911,0,1,0.1204441868032926,bear_risk_on
2015-07-16,-0.0003351384421707,-0.1627701258991124,0.1627701258991124,-0.0105467663185815,0,1,0.6865803723254246,bear_risk_on
2015-07-17,-0.000230709355746,0.3034581057516079,0.3034581057516079,0.0,0,0,0.5685899836341184,bear_risk_on
2015-07-18,-0.0003315178356727,-0.1417268656651431,0.1417268656651431,0.0,0,0,0.4718843303931118,bear_risk_on
2015-07-19,-0.0003315178356727,-0.1353337776162056,0.1353337776162056,-0.0224267590073268,0,1,0.4692985830857815,bear_risk_on
2015-07-20,-0.000230709355746,0.3210996648149993,0.3210996648149993,-0.002986226405682,0,1,1.0258053189860812,bear_risk_on
2015-07-21,-0.0003351384421707,-0.1401448507625387,0.1401448507625387,-0.0109350458470459,0,1,0.3866266534163228,bear_risk_on
2015-07-22,-0.0001514940591124,0.6869529186062387,0.6869529186062387,0.0023794062396907,1,0,0.8276372530457752,bear_risk_on
2015-07-23,-0.0002636710604252,0.1881630794638575,0.1881630794638575,-0.0077078965688576,0,1,0.1933448365792188,bear_risk_on
2015-07-24,9.353339256614844e-05,1.8024662442006405,1.8024662442006405,0.0,0,0,0.6507429721459703,bear_neutral
2015-07-25,6.838138262387876e-05,1.6723465147860386,1.6723465147860386,0.0,0,0,0.5328236506378287,bear_neutral
2015-07-26,6.838138262387876e-05,1.6723465147860386,1.6723465147860386,0.0099904814448741,1,1,0.5306682235505813,bear_neutral
2015-07-27,-0.0004735087805169,-0.7598396666141276,0.7598396666141276,-0.0001823704816546,0,1,0.3371401678094275,bear_risk_off
