Date,Market_State,pred_z,regime_weight,pred_z_weighted,raw_signal,signal,hold_day,position,y_next_log_return,strategy_ret,equity
2023-08-18,sideways_neutral,-0.9325160734730635,0.6666666666666666,-0.6216773823153756,-1,0,0,2.6736097189390347e-59,0.0,-2.0052072892042757e-62,0.9953949008266361
2023-08-19,sideways_neutral,-0.4458879562527718,0.6666666666666666,-0.29725863750184783,0,0,0,1.0694438875756139e-59,0.0,-8.020829156817104e-63,0.9953949008266361
2023-08-20,sideways_neutral,-0.44537824812740207,0.6666666666666666,-0.2969188320849347,0,0,0,4.277775550302456e-60,0.0038101718065855,3.753931782893113e-62,0.9953949008266361
2023-08-21,sideways_neutral,-0.47211570785702306,0.6666666666666666,-0.3147438052380154,0,0,0,1.7111102201209823e-60,0.0016360005444805,5.715110464369451e-63,0.9953949008266361
2023-08-22,sideways_neutral,-0.4406564573733933,0.6666666666666666,-0.2937709715822622,0,0,0,6.84444088048393e-61,0.011586266003486,1.9312045105568889e-62,0.9953949008266361
2023-08-23,sideways_risk_on,0.45870493004240015,0.0,0.0,0,0,0,2.737776352193572e-61,-0.0001564099379381,-3.123870837482665e-64,0.9953949008266361
2023-08-24,sideways_neutral,-0.44063965370327124,0.6666666666666666,-0.29375976913551416,0,0,0,1.095110540877429e-61,-0.0037082408123459,-1.0973666909937758e-63,0.9953949008266361
2023-08-25,sideways_risk_on,0.0844311946177362,0.0,0.0,0,0,0,4.380442163509716e-62,0.0,-3.2853316226322866e-65,0.9953949008266361
2023-08-26,sideways_risk_on,-0.386010839143329,0.0,-0.0,0,0,0,1.7521768654038866e-62,0.0,-1.314132649052915e-65,0.9953949008266361
2023-08-27,sideways_risk_on,-0.3876525176537976,0.0,-0.0,0,0,0,7.008707461615547e-63,0.0035518700177547,5.697851414410311e-65,0.9953949008266361
2023-08-28,sideways_risk_on,-0.4596696336412832,0.0,-0.0,0,0,0,2.8034829846462187e-63,0.0096513700003292,6.554101669763503e-65,0.9953949008266361
2023-08-29,sideways_risk_on,-0.4069360914980221,0.0,-0.0,0,0,0,1.1213931938584875e-63,0.0040198203488449,1.042845305392744e-65,0.9953949008266361
2023-08-30,sideways_risk_on,-0.4206327082021635,0.0,-0.0,0,0,0,4.4855727754339504e-64,-0.0031423582843911,-3.860237150938559e-66,0.9953949008266361
2023-08-31,sideways_risk_on,-0.37148559888504223,0.0,-0.0,0,0,0,1.7942291101735804e-64,0.0008252182005175,2.355904461403708e-67,0.9953949008266361
2023-09-01,sideways_risk_on,-0.43415552724470957,0.0,-0.0,0,0,0,7.176916440694322e-65,0.0,-5.382687330520741e-68,0.9953949008266361
2023-09-02,bull_risk_on,-0.9425978427543487,0.0,-0.0,0,0,0,2.870766576277729e-65,0.0,-2.1530749322082967e-68,0.9953949008266361
2023-09-03,bull_risk_on,-0.9411980914315877,0.0,-0.0,0,0,0,1.1483066305110915e-65,0.0,-8.612299728833187e-69,0.9953949008266361
2023-09-04,bull_risk_on,-0.9398011570997498,0.0,-0.0,0,0,0,4.5932265220443666e-66,-0.0070357755317021,-8.42371968299455e-68,0.9953949008266361
2023-09-05,bull_risk_on,0.4489948285868949,0.0,0.0,0,0,0,1.8372906088177468e-66,-0.0042140244728158,-2.073393692969487e-68,0.9953949008266361
2023-09-06,bull_risk_on,-0.7035319736987834,0.0,-0.0,0,0,0,7.349162435270988e-67,-0.0003128459738489,-1.1259761524043504e-69,0.9953949008266361
2023-09-07,bull_risk_on,-0.9456710770938797,0.0,-0.0,0,0,0,2.9396649741083953e-67,0.0004692635422638,1.2439452664660223e-70,0.9953949008266361
2023-09-08,bull_risk_on,-0.9454636223616615,0.0,-0.0,0,0,0,1.1758659896433581e-67,0.0,-8.818994922325187e-71,0.9953949008266361
2023-09-09,bull_risk_on,-0.9447402838737656,0.0,-0.0,0,0,0,4.703463958573433e-68,0.0,-3.5275979689300744e-71,0.9953949008266361
2023-09-10,bull_risk_on,-0.9440177135356663,0.0,-0.0,0,0,0,1.8813855834293733e-68,0.0025509683546905,1.0587348528176106e-70,0.9953949008266361
2023-09-11,sideways_risk_on,-0.4598756657063462,0.0,-0.0,0,0,0,7.525542333717494e-69,-0.0062588217108128,-1.2339672611006779e-70,0.9953949008266361
2023-09-12,sideways_risk_on,0.5788391113561364,0.0,0.0,0,0,0,3.0102169334869977e-69,-0.001151750198308,-1.092520757534962e-71,0.9953949008266361
2023-09-13,sideways_risk_on,-0.4465202852104125,0.0,-0.0,0,0,0,1.2040867733947992e-69,0.0004713278114308,5.157338791462614e-73,0.9953949008266361
2023-09-14,sideways_risk_on,-0.44900633479128654,0.0,-0.0,0,0,0,4.816347093579197e-70,0.0071471473997128,8.244559619478775e-72,0.9953949008266361
2023-09-15,sideways_risk_on,-0.4726057650991276,0.0,-0.0,0,0,0,1.926538837431679e-70,0.0,-1.4449041280737593e-73,0.9953949008266361
2023-09-16,sideways_risk_on,-0.4384870456685179,0.0,-0.0,0,0,0,7.706155349726716e-71,0.0,-5.779616512295037e-74,0.9953949008266361
2023-09-17,sideways_risk_on,-0.44083817882293336,0.0,-0.0,0,0,0,3.0824621398906867e-71,0.0040465136659477,2.887121632966712e-73,0.9953949008266361
2023-09-18,sideways_risk_on,-0.47126285335312945,0.0,-0.0,0,0,0,1.2329848559562748e-71,0.0002588326661272,-1.2689674806314525e-75,0.9953949008266361
2023-09-19,sideways_risk_on,-0.4455715841200278,0.0,-0.0,0,0,0,4.9319394238251e-72,0.007014664663858,8.279079843361644e-74,0.9953949008266361
2023-09-20,sideways_neutral,-0.9871814873969146,0.6666666666666666,-0.658120991597943,-1,0,0,1.97277576953004e-72,-0.0136619934423083,-6.885970589330782e-74,0.9953949008266361
2023-09-21,sideways_neutral,0.5350183772179194,0.6666666666666666,0.35667891814527963,0,0,0,7.89110307812016e-73,0.0032253438147955,5.7710473953731355e-75,0.9953949008266361
2023-09-22,sideways_neutral,-0.9799608018550537,0.6666666666666666,-0.6533072012367025,-1,0,0,3.156441231248064e-73,0.0,-2.367330923436048e-76,0.9953949008266361
2023-09-23,bull_neutral,-0.9574633403527432,0.6666666666666666,-0.6383088935684954,-1,-1,1,-0.6,0.0,-0.0003,0.9950962823563881
2023-09-24,bull_neutral,-0.9571709166218547,0.6666666666666666,-0.6381139444145698,-1,-1,2,-0.84,-0.0045809804213213,0.00262858825279278,0.9977119807545879
2023-09-25,bull_neutral,0.16341504062836748,0.6666666666666666,0.10894336041891164,0,0,0,-0.336,-0.0084883674458006,0.006878228654472504,1.0045744718895244
2023-09-26,sideways_risk_off,0.7495758599735495,0.0,0.0,0,0,0,-0.13440000000000002,-0.0152707357728781,0.005030167219687042,1.0096276494677576
2023-09-27,bear_neutral,0.5386568934726993,1.0,0.5386568934726993,0,0,0,-0.05376000000000001,-0.0060021359184148,0.0007663670674349492,1.0104013948486814
2023-09-28,bear_neutral,0.5708891125221337,1.0,0.5708891125221337,0,0,0,-0.021504000000000006,-0.0066334599449932,0.0003404868066428345,1.0107454231930408
2023-09-29,bear_neutral,0.553171877117193,1.0,0.553171877117193,0,0,0,-0.008601600000000003,0.0,-6.451200000000002e-06,1.0107389026721667
2023-09-30,bear_neutral,-0.7539101779349936,1.0,-0.7539101779349936,-1,0,0,-0.0034406400000000013,0.0,-2.5804800000000004e-06,1.010736294480643
2023-10-01,bear_neutral,-0.7551117824625062,1.0,-0.7551117824625062,-1,-1,1,-0.601376256,-0.0098421044699335,-0.000265104669676568,1.0104683435691646
2023-10-02,bear_neutral,0.5792629266743897,1.0,0.5792629266743897,0,0,0,-0.2405505024,-0.0029551950776606,0.0015967712747531608,1.0120818303942232
2023-10-03,bear_risk_off,-0.4428574632964696,0.0,-0.0,0,0,0,-0.09622020096,-0.0033487863307621,0.0007333870835750757,1.0128240781361553
2023-10-04,bear_risk_off,-0.13047150863562926,0.0,-0.0,0,0,0,-0.038488080384000006,-0.0010453765704246,7.17202833971306e-05,1.0128967181660706
2023-10-05,bear_risk_off,-0.13421773506577528,0.0,-0.0,0,0,0,-0.015395232153600003,0.0074586148516281,-0.0002986141920779586,1.012594252830917
2023-10-06,bear_neutral,-0.2242959500698038,1.0,-0.2242959500698038,0,0,0,-0.006158092861440001,0.0,-4.618569646080001e-06,1.0125895760938373
2023-10-07,bear_neutral,-0.10916640485839567,1.0,-0.10916640485839567,0,0,0,-0.0024632371445760005,0.0,-1.8474278584320005e-06,1.012587705407645
2023-10-08,bear_neutral,-0.11271927739800228,1.0,-0.11271927739800228,0,0,0,-0.0009852948578304003,0.0104901085642615,-2.6578596209496546e-05,1.0125607922478963
2023-10-09,bear_neutral,-0.1901842635673097,1.0,-0.1901842635673097,0,0,0,-0.00039411794313216013,0.0061986453697419,-6.403081865670035e-06,1.0125543087382496
2023-10-10,bear_neutral,1.417638064580105,1.0,1.417638064580105,1,0,0,-0.00015764717725286407,0.0063206856984823,-2.6093310296103533e-06,1.0125516666488728
2023-10-11,bear_neutral,-0.19000649992261695,1.0,-0.19000649992261695,0,0,0,-6.305887090114562e-05,-0.0018706079094266,2.476019034921255e-07,1.0125519173585926
2023-10-12,bear_neutral,-0.21458528336441948,1.0,-0.21458528336441948,0,0,0,-2.522354836045825e-05,0.0306079014378883,-1.9490173665971315e-06,1.0125499438773211
2023-10-13,bear_risk_off,-0.32455830326187857,0.0,-0.0,0,0,0,-1.00894193441833e-05,0.0,-7.567064508137475e-09,1.0125499362152903
2023-10-14,bear_risk_off,-0.5025083904199888,0.0,-0.0,0,0,0,-4.035767737673321e-06,0.0,-3.02682580325499e-09,1.0125499331504781
2023-10-15,bear_risk_off,-1.0158290970814603,0.0,-0.0,0,0,0,-1.6143070950693283e-06,-0.0032740307276406,1.2002497261461045e-08,1.012549945303606
2023-10-16,bear_neutral,-0.9062262809296071,1.0,-0.9062262809296071,-1,0,0,-6.457228380277314e-07,0.0008324965517411,-1.8281972186172063e-09,1.012549943452465
2023-10-17,sideways_neutral,-1.0101134720441522,0.6666666666666666,-0.6734089813627682,-1,-1,1,-0.6000002582891352,0.0168132366990263,-0.00030001066297406635,1.0122461676726355
2023-10-18,sideways_risk_off,-0.3891519772212677,0.0,-0.0,0,0,0,-0.24000010331565408,0.0066773827921449,-0.004186431477469107,1.0080084684533432
2023-10-19,sideways_risk_off,-0.3441366573753251,0.0,-0.0,0,0,0,-0.09600004132626164,0.0071376323245361,-0.0017850325263125124,1.0062091405503557
2023-10-20,sideways_risk_off,-0.34089500133267325,0.0,-0.0,0,0,0,-0.038400016530504656,0.0,-2.8800012397878492e-05,1.0061801617146329
2023-10-21,sideways_risk_off,-0.31500360404191186,0.0,-0.0,0,0,0,-0.015360006612201863,0.0,-1.1520004959151398e-05,1.00616857051418
2023-10-22,sideways_risk_off,-0.31550689856661124,0.0,-0.0,0,0,0,-0.006144002644880745,-0.003132240068808,4.350322618423394e-05,1.0062123420930826
2023-10-23,sideways_risk_off,-0.33627503509852474,0.0,-0.0,0,0,0,-0.002457601057952298,-0.0006580361049727,2.1997747759150694e-06,1.006214555533612
2023-10-24,sideways_risk_off,-0.357526581653589,0.0,-0.0,0,0,0,-0.0009830404231809193,0.0045970003690379,-1.2034873287740336e-05,1.0062024458689358
2023-10-25,sideways_risk_off,-0.38652816760186015,0.0,-0.0,0,0,0,-0.0003932161692723677,0.0015611893770893,-1.8296243928736971e-06,1.0062006048963967
2023-10-26,bull_risk_off,-0.9626939381497646,0.0,-0.0,0,0,0,-0.0001572864677089471,0.0007042733958316,-3.9489653761105397e-07,1.0062002075512617
2023-10-27,bull_risk_off,-0.9618338304785452,0.0,-0.0,0,0,0,-6.291458708357884e-05,0.0,-4.718594031268413e-08,1.0062001600727588
2023-10-28,bull_risk_off,-0.9580100269713786,0.0,-0.0,0,0,0,-2.5165834833431538e-05,0.0,-1.887437612507365e-08,1.0062001410813586
2023-10-29,bull_risk_off,-0.954205536296723,0.0,-0.0,0,0,0,-1.0066333933372616e-05,0.0038144872286661,-1.0354450602087453e-07,1.006200036894862
2023-10-30,bull_risk_off,-1.0241267755036492,0.0,-0.0,0,0,0,-4.026533573349046e-06,-0.0055257086752133,5.26037285632193e-08,1.0062000898247356
2023-10-31,bull_risk_off,0.4570187549497966,0.0,0.0,0,0,0,-1.6106134293396185e-06,-0.0032290149145982,1.179377689046974e-08,1.0062001016916349
2023-11-01,bull_neutral,0.7203521464984151,0.6666666666666666,0.4802347643322767,0,0,0,-6.442453717358474e-07,0.0034304982472805,-6.008390575197882e-09,1.0062000956459918
2023-11-02,bull_neutral,-1.0123641624120674,0.6666666666666666,-0.6749094416080449,-1,0,0,-2.57698148694339e-07,0.0029670002583828,-2.104749795922937e-09,1.0062000935281923
2023-11-03,bull_neutral,1.4834363849184933,0.6666666666666666,0.9889575899456622,1,0,0,-1.030792594777356e-07,0.0,-7.73094446083017e-11,1.0062000934504034
2023-11-04,bull_neutral,-0.9833191527909882,0.6666666666666666,-0.6555461018606588,-1,0,0,-4.1231703791094246e-08,0.0,-3.092377784332068e-11,1.0062000934192878
2023-11-05,bull_neutral,-0.9780659396310624,0.6666666666666666,-0.6520439597540415,-1,-1,1,-0.6000000164926815,-0.0049835365579743,-0.00029999978215078567,1.005898233610462
2023-11-06,bull_neutral,0.22151003753902723,0.6666666666666666,0.14767335835935147,0,0,0,-0.24000000659707263,-0.0074967056123754,0.004318023486118213,1.0102417258078369
2023-11-07,bull_risk_on,0.4656129559611358,0.0,0.0,0,0,0,-0.09600000263882906,-0.0078095738306795,0.001802297768904284,1.0120624822163145
2023-11-08,bull_risk_on,0.5299779447839899,0.0,0.0,0,0,0,-0.038400001055531624,0.0064867051564607,-0.0006515237129291819,1.0114030995101846
2023-11-09,bull_neutral,-1.0017819778134354,0.6666666666666666,-0.6678546518756235,-1,0,0,-0.01536000042221265,-0.016218778630426,0.0006112811162111327,1.0120213511257925
2023-11-10,bull_risk_on,0.5775257294418771,0.0,0.0,0,0,0,-0.006144000168885061,0.0,-4.608000126663795e-06,1.0120166877312784
2023-11-11,bull_risk_on,-0.9283578989235927,0.0,-0.0,0,0,0,-0.0024576000675540243,0.0,-1.8432000506655182e-06,1.0120148223820682
2023-11-12,bull_risk_on,-0.9225205099192789,0.0,-0.0,0,0,0,-0.0009830400270216097,0.0066527792779038,-1.70871508230646e-05,1.011997529932163
2023-11-13,bull_risk_on,-0.9451745861491876,0.0,-0.0,0,0,0,-0.0003932160108086439,0.0083434306826685,-8.496838331849852e-06,1.011988931152759
2023-11-14,bull_risk_on,3.0766863680297316,0.0,0.0,0,0,0,-0.00015728640432345758,-0.0008669640203207,2.2293933034253654e-07,1.0119891567648935
2023-11-15,bull_risk_on,-0.9500491365523082,0.0,-0.0,0,0,0,-6.291456172938303e-05,0.0120691363591541,-1.9454969825178917e-06,1.0119871879430427
2023-11-16,bull_risk_on,-0.5840779714573107,0.0,-0.0,0,0,0,-2.5165824691753215e-05,-0.0011600293823856,5.410837166718201e-08,1.0119872427000214
2023-11-17,bull_risk_on,-0.9428902334191073,0.0,-0.0,0,0,0,-1.0066329876701287e-05,0.0,-7.549747407525964e-09,1.0119872350597734
2023-11-18,bull_risk_on,-0.9475159036379731,0.0,-0.0,0,0,0,-4.026531950680515e-06,0.0,-3.0198989630103863e-09,1.0119872320036742
2023-11-19,bull_risk_on,-0.9431491657650709,0.0,-0.0,0,0,0,-1.6106127802722062e-06,-0.0019700585120008,6.7245439580771805e-09,1.011987238808827
2023-11-20,bull_risk_on,-0.8827793867373265,0.0,-0.0,0,0,0,-6.442451121088826e-07,0.0108626152346408,-1.7978650758173705e-08,1.0119872206146618
2023-11-21,bull_risk_on,-0.9690639688493504,0.0,-0.0,0,0,0,-2.5769804484355305e-07,-0.0039592227805579,2.357436390491901e-09,1.0119872230003575
2023-11-22,bull_risk_on,-0.8695400284784409,0.0,-0.0,0,0,0,-1.0307921793742122e-07,0.0,-7.730941345306592e-11,1.0119872229221214
2023-11-23,bull_risk_on,-0.8956547965629412,0.0,-0.0,0,0,0,-4.123168717496849e-08,0.0054086305064966,-5.884411681033744e-10,1.0119872223266264
2023-11-24,bull_risk_on,-0.9715147606555111,0.0,-0.0,0,0,0,-1.6492674869987397e-08,0.0,-1.2369506152490546e-11,1.0119872223141086
2023-11-25,bull_risk_on,-0.9435636422030881,0.0,-0.0,0,0,0,-6.597069947994959e-09,0.0,-4.947802460996219e-12,1.0119872223091015
2023-11-26,bull_risk_on,-0.9395341665481833,0.0,-0.0,0,0,0,-2.6388279791979836e-09,0.0047833165442318,-3.35349948100972e-11,1.0119872222751647
2023-11-27,bull_risk_on,-0.49812142462857456,0.0,-0.0,0,0,0,-1.0555311916791935e-09,0.0137728461208474,-3.713582009063992e-11,1.0119872222375836
2023-11-28,bull_risk_on,1.5937457018902885,0.0,0.0,0,0,0,-4.222124766716774e-10,0.0036214315452907,-4.139193312089074e-12,1.0119872222333948
2023-11-29,bull_risk_on,1.630792764208799,0.0,0.0,0,0,0,-1.6888499066867098e-10,-0.0044061562060131,1.7336703813415695e-12,1.0119872222351494
2023-11-30,bull_risk_on,-0.4280942514104667,0.0,-0.0,0,0,0,-6.75539962674684e-11,0.0160135928789238,-2.7551209811295427e-12,1.0119872222323611
2023-12-01,bull_risk_on,3.50752322202963,0.0,0.0,0,0,0,-2.702159850698736e-11,0.0,-2.026619888024052e-14,1.0119872222323405
2023-12-02,bull_risk_on,-0.3862620169568691,0.0,-0.0,0,0,0,-1.0808639402794944e-11,0.0,-8.106479552096208e-15,1.0119872222323323
2023-12-03,bull_risk_on,-0.38233986893813127,0.0,-0.0,0,0,0,-4.323455761117978e-12,-0.0229064369512165,2.4434482518771826e-13,1.0119872222325794
2023-12-04,bull_risk_on,0.7349919952043398,0.0,0.0,0,0,0,-1.7293823044471911e-12,-0.0027704841513721,1.0681028937000364e-14,1.0119872222325903
2023-12-05,bull_risk_on,1.938773471841202,0.0,0.0,0,0,0,-6.917529217788765e-13,0.0059274068333569,-1.076956718020094e-14,1.0119872222325794
2023-12-06,bull_risk_on,-0.9060356380780038,0.0,-0.0,0,0,0,-2.7670116871155063e-13,-0.0002955255643878,-3.0952039080508134e-18,1.0119872222325794
2023-12-07,bull_risk_on,0.19625259714401366,0.0,0.0,0,0,0,-1.1068046748462026e-13,-0.0156896989538788,4.258347686657192e-15,1.0119872222325836
2023-12-08,bull_risk_on,0.7208882437004837,0.0,0.0,0,0,0,-4.427218699384811e-14,0.0,-3.320414024538608e-17,1.0119872222325836
2023-12-09,bull_risk_on,-0.8844795596153695,0.0,-0.0,0,0,0,-1.7708874797539245e-14,0.0,-1.3281656098154433e-17,1.0119872222325836
2023-12-10,bull_risk_on,-0.8845687416166826,0.0,-0.0,0,0,0,-7.0835499190156985e-15,-0.0102106104254284,1.7550575919109867e-16,1.0119872222325839
2023-12-11,bull_risk_on,0.750537949762969,0.0,0.0,0,0,0,-2.8334199676062795e-15,-0.0001010925717647,-1.4089706971677804e-18,1.0119872222325839
2023-12-12,bull_risk_on,-0.9402232878087907,0.0,-0.0,0,0,0,-1.1333679870425118e-15,0.0022726708040332,-7.289456826225371e-18,1.0119872222325839
2023-12-13,bull_risk_on,3.600062641501239,0.0,0.0,0,0,0,-4.533471948170048e-16,0.0238764747998513,-2.7400842577691485e-17,1.0119872222325839
2023-12-14,bull_risk_on,3.4766567363943963,0.0,0.0,0,0,0,-1.813388779268019e-16,-0.0044923804547751,1.9006039187779303e-18,1.0119872222325839
2023-12-15,bull_risk_on,1.0622918326173623,0.0,0.0,0,0,0,-7.253555117072076e-17,0.0,-5.440166337804057e-20,1.0119872222325839
2023-12-16,bull_risk_on,1.8969224507282183,0.0,0.0,0,0,0,-2.901422046828831e-17,0.0,-2.176066535121623e-20,1.0119872222325839
2023-12-17,bull_risk_on,1.8797052270646117,0.0,0.0,0,0,0,-1.1605688187315323e-17,0.0025695882932877,-8.325886739466849e-20,1.0119872222325839
2023-12-18,bull_risk_on,-0.0544581058243527,0.0,-0.0,0,0,0,-4.64227527492613e-18,0.0059537040984946,-7.25785397828642e-20,1.0119872222325839
2023-12-19,bull_risk_on,1.5886154808346677,0.0,0.0,0,0,0,-1.856910109970452e-18,-0.0019151097100398,7.497783873210876e-21,1.0119872222325839
2023-12-20,bull_risk_on,3.553264091106888,0.0,0.0,0,0,0,-7.427640439881809e-19,0.0022584338090589,-4.750781605731685e-21,1.0119872222325839
2023-12-21,bull_risk_on,1.587970800969885,0.0,0.0,0,0,0,-2.9710561759527236e-19,0.0087887493475049,-6.75079622014768e-21,1.0119872222325839
2023-12-22,bull_risk_on,1.5208804935247184,0.0,0.0,0,0,0,-1.1884224703810895e-19,0.0,-8.913168527858171e-23,1.0119872222325839
2023-12-23,bull_risk_on,1.7960376850517112,0.0,0.0,0,0,0,-4.753689881524358e-20,0.0,-3.565267411143268e-23,1.0119872222325839
2023-12-24,bull_risk_on,1.7785657341854477,0.0,0.0,0,0,0,-1.9014759526097433e-20,0.0,-1.4261069644573073e-23,1.0119872222325839
2023-12-25,bull_risk_on,1.7614464534520526,0.0,0.0,0,0,0,-7.605903810438974e-21,0.0005345189964721,-1.5868178037877133e-23,1.0119872222325839
2023-12-26,bull_risk_on,1.698657255862067,0.0,0.0,0,0,0,-3.0423615241755897e-21,0.0114491006145602,-8.936252913351432e-23,1.0119872222325839
2023-12-27,bull_risk_on,3.1220971049357904,0.0,0.0,0,0,0,-1.216944609670236e-21,-0.003850045843979,1.0800522884781167e-23,1.0119872222325839
2023-12-28,bull_risk_on,-0.28868355574440285,0.0,-0.0,0,0,0,-4.867778438680944e-22,-0.0055605396978954,6.401785429310098e-24,1.0119872222325839
2023-12-29,bull_risk_on,2.9474825024713014,0.0,0.0,0,0,0,-1.947111375472378e-22,0.0,-1.4603335316042832e-25,1.0119872222325839
2023-12-30,bull_risk_on,1.617107730506171,0.0,0.0,0,0,0,-7.788445501889512e-23,0.0,-5.841334126417134e-26,1.0119872222325839
2023-12-31,bull_risk_on,1.6014838951664598,0.0,0.0,0,0,0,-3.1153782007558046e-23,0.0,-2.3365336505668538e-26,1.0119872222325839
2024-01-01,bull_risk_on,1.5870975428001137,0.0,0.0,0,0,0,-1.246151280302322e-23,0.0009692741356843,-3.9542689730940334e-26,1.0119872222325839
2024-01-02,bull_risk_on,-0.467334252674135,0.0,-0.0,0,0,0,-4.984605121209288e-24,-0.0147369826997487,1.7990664474994316e-25,1.0119872222325839
2024-01-03,bull_neutral,3.0340293519712724,0.6666666666666666,2.022686234647515,1,0,0,-1.9938420484837155e-24,0.0039740506122673,-2.130445457021528e-26,1.0119872222325839
2024-01-04,bull_neutral,-0.9258059471863159,0.6666666666666666,-0.6172039647908772,-1,0,0,-7.975368193934862e-25,4.895096248605181e-05,-6.957531018635537e-28,1.0119872222325839
2024-01-05,bull_risk_on,-0.8990459957398766,0.0,-0.0,0,0,0,-3.190147277573945e-25,0.0,-2.3926104581804588e-28,1.0119872222325839
2024-01-06,bull_risk_on,1.591143516788931,0.0,0.0,0,0,0,-1.276058911029578e-25,0.0,-9.570441832721835e-29,1.0119872222325839
2024-01-07,bull_risk_on,1.579612258353612,0.0,0.0,0,0,0,-5.1042356441183116e-26,-0.007766098506433,9.527181529758452e-28,1.0119872222325839
2024-01-08,bull_risk_on,3.339124892818595,0.0,0.0,0,0,0,-2.0416942576473247e-26,-9.86686405932734e-05,-1.0276427009626086e-29,1.0119872222325839
2024-01-09,bull_risk_on,0.9164789765878865,0.0,0.0,0,0,0,-8.1667770305893e-27,-0.0023221141478765,4.1285388440268626e-29,1.0119872222325839
2024-01-10,bull_risk_on,0.6698495671367383,0.0,0.0,0,0,0,-3.26671081223572e-27,-0.0036669525728057,2.7497150934673135e-29,1.0119872222325839
2024-01-11,bull_risk_on,3.1787815032673974,0.0,0.0,0,0,0,-1.3066843248942881e-27,0.0159569512339786,-5.310675837002674e-29,1.0119872222325839
2024-01-12,bull_risk_on,2.9204671102522037,0.0,0.0,0,0,0,-5.226737299577153e-28,0.0,-3.920052974682864e-31,1.0119872222325839
2024-01-13,bull_risk_on,1.5935958344542853,0.0,0.0,0,0,0,-2.090694919830861e-28,0.0,-1.5680211898731459e-31,1.0119872222325839
2024-01-14,bull_risk_on,1.9639935485381823,0.0,0.0,0,0,0,-8.362779679323445e-29,0.0,-6.272084759492582e-32,1.0119872222325839
2024-01-15,bull_risk_on,1.956282424451764,0.0,0.0,0,0,0,-3.345111871729378e-29,-0.0101653102357964,8.250141597013972e-31,1.0119872222325839
2024-01-16,bull_neutral,0.4792876953726945,0.6666666666666666,0.31952513024846296,0,0,0,-1.3380447486917513e-29,-0.0116170815193466,3.785690374369546e-31,1.0119872222325839
2024-01-17,bull_neutral,0.5186302581960647,0.6666666666666666,0.3457535054640431,0,0,0,-5.352178994767005e-30,0.0079578656260485,-1.1049393736336315e-31,1.0119872222325839
2024-01-18,bull_neutral,1.3472425566689772,0.6666666666666666,0.8981617044459848,1,0,0,-2.1408715979068022e-30,0.0039059771530325,-2.2511142570930475e-32,1.0119872222325839
2024-01-19,bull_risk_on,0.3122095956214956,0.0,0.0,0,0,0,-8.563486391627209e-31,0.0,-6.422614793720407e-34,1.0119872222325839
2024-01-20,bull_risk_on,1.5387352512497168,0.0,0.0,0,0,0,-3.4253945566508837e-31,0.0,-2.569045917488163e-34,1.0119872222325839
2024-01-21,bull_risk_on,1.5290602921649201,0.0,0.0,0,0,0,-1.3701578226603535e-31,-0.0033116462160793,1.0316076555116264e-33,1.0119872222325839
2024-01-22,bull_risk_on,1.5221313686583133,0.0,0.0,0,0,0,-5.480631290641414e-32,0.0019289740122544,-3.0540461793970007e-34,1.0119872222325839
2024-01-23,sideways_risk_on,1.8344382920965367,0.0,0.0,0,0,0,-2.1922525162565658e-32,-0.0048543423345472,2.4960671107012253e-34,1.0119872222325839
2024-01-24,sideways_risk_on,1.9084513887827093,0.0,0.0,0,0,0,-8.769010065026264e-33,0.0014885385125591,-3.9209280545794624e-35,1.0119872222325839
2024-01-25,sideways_risk_on,3.116220666843632,0.0,0.0,0,0,0,-3.5076040260105057e-33,-4.956987292619362e-05,-2.1960243048960143e-36,1.0119872222325839
2024-01-26,sideways_risk_on,1.9421517344040484,0.0,0.0,0,0,0,-1.4030416104042023e-33,0.0,-1.0522812078031516e-36,1.0119872222325839
2024-01-27,sideways_risk_on,1.9199014122737865,0.0,0.0,0,0,0,-5.61216644161681e-34,0.0,-4.209124831212607e-37,1.0119872222325839
2024-01-28,sideways_risk_on,1.8981205317888334,0.0,0.0,0,0,0,-2.244866576646724e-34,0.0041563157309886,-2.5009585598703306e-36,1.0119872222325839
2024-01-29,sideways_neutral,2.7510269869573696,0.6666666666666666,1.834017991304913,1,0,0,-8.979466306586897e-35,0.0031059995271688,-7.646014498615785e-37,1.0119872222325839
2024-01-30,sideways_risk_on,0.6650672683203912,0.0,0.0,0,0,0,-3.591786522634759e-35,0.0082845163183943,-7.7084375039367e-37,1.0119872222325839
2024-01-31,sideways_neutral,2.6580338614448222,0.6666666666666666,1.772022574296548,1,0,0,-1.4367146090539036e-35,0.0022431852727577,-9.13457858725431e-38,1.0119872222325839
2024-02-01,bull_neutral,2.65580201595992,0.6666666666666666,1.7705346773066133,1,1,1,0.6,-0.0082659364283516,-0.0003,1.011683626065914
2024-02-02,bull_neutral,0.3822934298119055,0.6666666666666666,0.2548622865412703,0,0,0,0.24,0.0,-0.00017999999999999998,1.0115015230132223
2024-02-03,bull_neutral,1.3705724123696228,0.6666666666666666,0.9137149415797485,1,0,0,0.096,0.0,-7.2e-05,1.0114286949035654
2024-02-04,bull_neutral,1.3588511565005472,0.6666666666666666,0.9059007710003648,1,1,1,0.6384,-0.0051209059599907,-0.0007628069721591072,1.0106571700432512
