Date,oof_prediction,pred_z,abs_pred_z,y_next_log_return,target_up,target_correct
2014-02-17,-0.0010162613016547,-1.2081928266146684,1.2081928266146684,0.0043121079833936,1,0
2014-02-18,-0.0010710900526895,-1.3584056748589926,1.3584056748589926,-0.0030998211137948,0,1
2014-02-19,-0.0003409889583029,0.8956859370526586,0.8956859370526586,-0.0026538288037636,0,1
2014-02-20,-0.0010198819081526,-1.1909706954195685,1.1909706954195685,0.005149612288719,1,0
2014-02-21,-0.0010710900526895,-1.3302806242627758,1.3302806242627758,0.0,0,0
2014-02-22,-0.0010131236332283,-1.1327342761604062,1.1327342761604062,0.0,0,0
2014-02-23,-0.0010131236332283,-1.1178214945702831,1.1178214945702831,0.0108182443440737,1,0
2014-02-24,-0.0010669818120349,-1.2666670911733517,1.2666670911733517,0.0035057291072953,1,0
2014-02-25,-0.0010580755488428,-1.2212272696574529,1.2212272696574529,-0.0110813123086592,0,1
2014-02-26,-0.0007178860376094,-0.17970557361530592,0.17970557361530592,0.0025566034628609,1,0
2014-02-27,-0.0010163380777364,-1.082432919004801,1.082432919004801,-0.0076894099190991,0,1
2014-02-28,-0.0007685387139613,-0.31988295262580163,0.31988295262580163,0.0,0,0
2014-03-01,-0.001014297086456,-1.0651690459554481,1.0651690459554481,0.0,0,0
2014-03-02,-0.0010131236332283,-1.0494575363562062,1.0494575363562062,0.0214868472283991,1,0
2014-03-03,-0.0006517278427846,0.0597473739760734,0.0597473739760734,-0.0091521356751337,0,1
2014-03-04,-0.0007221971592635,-0.15571306988335112,0.15571306988335112,0.001792309665757,1,0
2014-03-05,-0.0010194757461628,-1.0671261480831629,1.0671261480831629,0.0085442032617715,1,0
2014-03-06,-0.001071292933689,-1.2143391695574515,1.2143391695574515,-0.0101123438640704,0,1
2014-03-07,-0.0007221971592635,-0.13108674974480913,0.13108674974480913,0.0,0,0
2014-03-08,-0.0010162613016547,-1.0345962308056897,1.0345962308056897,0.0,0,0
2014-03-09,-0.0007157875757546,-0.10032769669809996,0.10032769669809996,0.0024631831823279,1,0
2014-03-10,-0.0007334955034168,-0.15452543199141744,0.15452543199141744,0.0037947706942621,1,0
2014-03-11,-0.0009997414046854,-0.9801588955903022,0.9801588955903022,0.017521096459094,1,0
2014-03-12,-0.0010458885528444,-1.1141436501128834,1.1141436501128834,0.001385525836962,1,0
2014-03-13,-0.0009117282451987,-0.6861508629695159,0.6861508629695159,0.0049433432455922,1,0
2014-03-14,-0.0010141874394914,-0.9999123033367842,0.9999123033367842,0.0,0,0
2014-03-15,-0.0009085138006906,-0.6619524674150669,0.6619524674150669,0.0,0,0
2014-03-16,-0.0009085138006906,-0.6575070508757114,0.6575070508757114,-0.0044332904084985,0,1
2014-03-17,-0.0009121344071885,-0.6644674620630016,0.6644674620630016,-0.0101761732336594,0,1
2014-03-18,-0.0006132762050717,0.27652732381080103,0.27652732381080103,-0.013035272593752,0,1
2014-03-19,-0.0006144496582994,0.2714788026331273,0.2714788026331273,-0.0081590511396476,0,1
2014-03-20,-0.0006534704028677,0.14684172662431305,0.14684172662431305,0.004125263678847,1,0
2014-03-21,-0.0010141874394914,-0.9988584567823543,0.9988584567823543,0.0,0,0
2014-03-22,-0.0009096872539183,-0.6583349780993945,0.6583349780993945,0.0,0,0
2014-03-23,-0.000947704106919,-0.7751852121565669,0.7751852121565669,-0.0187373640373195,0,1
2014-03-24,-0.0006645390747218,0.13294561378341,0.13294561378341,0.0001525760712996,1,0
2014-03-25,-0.0007986810853665,-0.2971129013533558,0.2971129013533558,-0.0061190338189109,0,1
2014-03-26,-0.0009499813837204,-0.7820377597356875,0.7820377597356875,-0.0066972830936647,0,1
2014-03-27,-0.0008291913589936,-0.38781482328066585,0.38781482328066585,-0.0006953077351787,0,1
2014-03-28,-0.0010824746263802,-1.2043324247291711,1.2043324247291711,0.0,0,0
2014-03-29,-0.0010788540198822,-1.1804436591995793,1.1804436591995793,0.0,0,0
2014-03-30,-0.0010788540198822,-1.1688446766459748,1.1688446766459748,-0.0080708374660747,0,1
2014-03-31,-0.0008226371688316,-0.33371464770266085,0.33371464770266085,-0.0029653146972404,0,1
2014-04-01,-0.0007335890591111,-0.0448293424761957,0.0448293424761957,0.0084822298391669,1,0
2014-04-02,-0.0009555163075641,-0.7637500338753448,0.7637500338753448,-0.0047380382575421,0,1
2014-04-03,-0.0007335890591111,-0.03860296773796065,0.03860296773796065,0.0145310387869539,1,0
2014-04-04,-0.0011315387454611,-1.335237429167899,1.335237429167899,0.0,0,0
2014-04-05,-0.0010788540198822,-1.1495670977826666,1.1495670977826666,0.0,0,0
2014-04-06,-0.0010788540198822,-1.1392021906154135,1.1392021906154135,-0.003998122424045,0,1
2014-04-07,-0.0004148074119478,1.0232616590642942,1.0232616590642942,0.0082096223556629,1,0
2014-04-08,-0.0007131471077844,0.04837467007706457,0.04837467007706457,-0.0024481314805146,0,1
2014-04-09,-0.0010813011731524,-1.149498990942651,1.149498990942651,0.0111213639670893,1,0
2014-04-10,-0.0007131471077844,0.056830594110524914,0.056830594110524914,-0.0010611074504269,0,1
2014-04-11,-0.0004148074119478,1.0296929383692197,1.0296929383692197,0.0,0,0
2014-04-12,-0.0003987876168048,1.07404968837927,1.07404968837927,0.0,0,0
2014-04-13,-0.0003987876168048,1.0655215451953552,1.0655215451953552,0.0064250573005569,1,0
2014-04-14,-0.0010901134965425,-1.1949620643625407,1.1949620643625407,-0.0207071585067748,0,1
2014-04-15,-0.0002043673334902,1.6967017758285905,1.6967017758285905,0.0023817582836124,1,0
2014-04-16,-0.00108257171378,-1.1643874139922492,1.1643874139922492,-0.0074715941650037,0,1
2014-04-17,-0.0005021178217218,0.7186017369905084,0.7186017369905084,0.0,0,0
2014-04-18,-0.000717569263968,0.018219767535856718,0.018219767535856718,0.0,0,0
2014-04-19,-0.000717569263968,0.018155022096530513,0.018155022096530513,0.0,0,0
2014-04-20,-0.000717569263968,0.018090962022331784,0.018090962022331784,-0.0041838009039379,0,1
2014-04-21,-0.000721189870466,0.006198472263119067,0.006198472263119067,-0.0057619283208123,0,1
2014-04-22,-0.0007100167706432,0.04280863364021328,0.04280863364021328,0.0028072188604102,1,0
2014-04-23,-0.000777045764229,-0.1778586864340339,0.1778586864340339,0.0048938219547718,1,0
2014-04-24,-0.000999290126784,-0.9108301499777183,0.9108301499777183,0.0078728032390031,1,0
2014-04-25,-0.0006959527864828,0.09670247167032602,0.09670247167032602,0.0,0,0
2014-04-26,-0.0004186995271459,1.015179335803906,1.015179335803906,0.0,0,0
