Date,actual_return,prediction_value,abs_prediction,pred_z,abs_pred_z,Bull_Trend,Macro_Fast,BB_PctB,Price_Over_EMA200,is_correct,win_probability
2015-06-08,0.0034887060751304,2.867418480603861e-05,2.867418480603861e-05,-2.07687104108112,2.07687104108112,-0.0186338521299902,0.492434628935283,0.1548608313518738,0.9635692224068722,1,0.4702975533240435
2015-06-09,0.0074468708929356,0.0003734258966956,0.0003734258966956,-0.5518056163599848,0.5518056163599848,-0.018876934972865,0.8733587232077091,0.2320085967551652,0.96725491815735,1,0.48025599595145596
2015-06-10,-0.0052408836542422,0.000330853878115,0.000330853878115,-0.732146838743952,0.732146838743952,-0.0188881710769399,1.2947544435903566,0.3706679624017516,0.9747322946333092,0,0.474173804163366
2015-06-11,-0.0009326965120805,0.0003448060288404,0.0003448060288404,-0.6656762331809047,0.6656762331809047,-0.0190417919940392,0.3944485949753294,0.3014936084694955,0.9699302319672604,0,0.48876899252480444
2015-06-12,0.0054989349947638,0.0001113545001301,0.0001113545001301,-1.675751096202173,1.675751096202173,-0.0192074423359088,0.7524191405518634,0.300473938184967,0.9693247480662528,1,0.4733403892184917
2015-06-15,-0.004057870754626,9.97735970414078e-05,9.97735970414078e-05,-1.7089491796978158,1.7089491796978158,-0.019200351393393,0.3564471544895102,0.4333361725959582,0.9749154046530992,0,0.4831158901985986
2015-06-16,-0.0034791290925295,0.0003754970027579,0.0003754970027579,-0.5027626112056538,0.5027626112056538,-0.0193026261268403,0.153535974254757,0.3519152464452648,0.9712479159571036,0,0.49578359262302263
2015-06-17,0.0211118277434854,0.0003100000611309,0.0003100000611309,-0.7806309402114796,0.7806309402114796,-0.0194920523650875,0.0199647194190581,0.2771725742221728,0.9681841751625894,1,0.4926014936601413
2015-06-19,-0.0149256914670989,0.0002300727891107,0.0002300727891107,-1.1192292759288012,1.1192292759288012,-0.0186344128287405,0.1062456962880691,0.917080319537685,0.9890601391493432,0,0.5134958277932519
2015-06-22,-0.0063562231970242,0.0004487383650337,0.0004487383650337,-0.16832270462651963,0.16832270462651963,-0.0186573826224656,0.9768628654233372,0.4846667787980917,0.9746555552817712,0,0.4925219447036868
2015-06-23,-0.0030653768027383,0.0003058162439273,0.0003058162439273,-0.7811495779610169,0.7811495779610169,-0.0188540782034944,0.7453657782212979,0.2873054171956378,0.9687839149592404,0,0.4818426329472734
2015-06-24,-0.0009385057618116,1.4484521871065992e-05,1.4484521871065992e-05,-2.0315349629617634,2.0315349629617634,-0.0191215345738834,0.3946855102110177,0.2142625483156335,0.9661473722031184,0,0.4721846897398797
2015-06-25,0.0011943563947357,0.0003901944647444,0.0003901944647444,-0.39710205208847815,0.39710205208847815,-0.0193956141497387,0.5986673709796895,0.2151282032936064,0.965575016527944,1,0.48500964280789705
2015-06-26,0.0047631080335996,0.000384158907136,0.000384158907136,-0.4186010985273504,0.4186010985273504,-0.0196151874876731,1.0899127787554097,0.2758233515532027,0.9670490928786206,1,0.4792857718479123
2015-06-29,-0.0059574644283355,0.0001324068134162,0.0001324068134162,-1.4946224542307938,1.4946224542307938,-0.0196807128917198,-0.363247412367915,0.4363500982592913,0.9719402565759748,0,0.4983491842053303
2015-06-30,-0.0021362964757819,0.0004686957294326,0.0004686957294326,-0.042079907015997356,0.042079907015997356,-0.0199057539574134,0.442448598609254,0.2707104028533815,0.9664925355683922,0,0.49303309099780945
2015-07-01,-0.0051458089534039,0.0002599145598155,0.0002599145598155,-0.933202231892993,0.933202231892993,-0.0201732469605886,1.127279999802829,0.2298100320824318,0.9647714864923236,0,0.471540425720222
2015-07-03,0.0084764618239218,0.0003445674121398,0.0003445674121398,-0.5633686713280917,0.5633686713280917,-0.0209326837326661,0.406573106361072,0.1284322994526519,0.9605839772124932,1,0.48253515541252767
2015-07-06,-0.0176325899468064,6.415982689435431e-06,6.415982689435431e-06,-2.0075034422241744,2.0075034422241744,-0.0210325566910519,-0.1159337322585694,0.3721884396903437,0.9690621573438676,0,0.4852317077411402
2015-07-07,0.0094140904007431,0.0002988750444565,0.0002988750444565,-0.7379731671070389,0.7379731671070389,-0.0216191366094089,0.0248779299149696,-0.0228927776285376,0.9525786244565504,1,0.48279648429921934
2015-07-08,-0.0037032714567711,0.0001683513174225,0.0001683513174225,-1.2878926816795364,1.2878926816795364,-0.021903824588775,-0.0517894534429919,0.2381209187479686,0.961956291982344,0,0.48718521804192405
2015-07-09,-0.0011223283049074,0.0003737697701728,0.0003737697701728,-0.4038297697099735,0.4038297697099735,-0.0222714975345432,0.8721455047270594,0.1834182745155756,0.958797365415191,0,0.47965702655396447
2015-07-10,-0.002161789164397,0.000455456301692,0.000455456301692,-0.051629232121322075,0.051629232121322075,-0.0226449192616865,1.1006287089978262,0.191389972954628,0.958124945498128,0,0.4800446392936456
2015-07-13,-0.0016460063008068,0.000489502078222,0.000489502078222,0.09704721392859271,0.09704721392859271,-0.0230530060129207,0.9674831431756974,0.1799835039750633,0.9564741412406612,0,0.48376751059326395
2015-07-14,-0.0053032922871558,5.648062252099903e-05,5.648062252099903e-05,-1.748164756814448,1.748164756814448,-0.0234793426192495,0.2874223773825617,0.1814020645888113,0.955329773742308,0,0.4768579595851942
2015-07-15,-0.002968053111879,0.000392930262278,0.000392930262278,-0.30027568633271423,0.30027568633271423,-0.0240256424288943,0.2164765600379651,0.1214119093764396,0.9507471813409047,0,0.49161079090036847
2015-07-16,-0.0105467663201747,0.0001319608521286,0.0001319608521286,-1.406427434575905,1.406427434575905,-0.0246200824515841,0.7252801775460296,0.0830004837330524,0.9484208873735492,0,0.4709758201565978
2015-07-17,-0.0224267587001629,0.0001782204957608,0.0001782204957608,-1.197712161088344,1.197712161088344,-0.0254708656487619,0.6158404444153684,-0.0982092973673123,0.9390455912265052,0,0.4697369672152389
2015-07-20,-0.0029862261857256,0.0002918286479866,0.0002918286479866,-0.7063335970253148,0.7063335970253148,-0.0268872075936795,1.044556121058447,-0.2594448893065151,0.9189680286978188,0,0.47314749366062064
2015-07-21,-0.01093504584292,0.00040704970175,0.00040704970175,-0.21167613323187492,0.21167613323187492,-0.0283080314233075,0.4577227516515594,-0.1265944152781713,0.9169922377681772,0,0.4962530332356395
2015-07-22,0.0023794058603042,0.0005873419041043,0.0005873419041043,0.5582741502752356,0.5582741502752356,-0.0299467333210028,0.8471864508298717,-0.1051098127890063,0.9078594435830736,1,0.505114144147417
2015-07-23,-0.0077078969502711,0.0002617780689011,0.0002617780689011,-0.824209189406276,0.824209189406276,-0.0314337345179995,0.2676647287976063,0.0116503274561088,0.9108376561381448,0,0.5035746322029646
2015-07-24,0.0099904818262874,0.0005559208295396,0.0005559208295396,0.43357558960005993,0.43357558960005993,-0.0330467047203599,0.6848264559307491,0.0199446171718812,0.9047096056928172,1,0.5131582632532297
2015-07-27,-0.0001823706384319,0.0002843432727376,0.0002843432727376,-0.7206857386512597,0.7206857386512597,-0.0343030540314414,0.4046555756102593,0.1510630755106396,0.9145778947791302,0,0.5039998513269178
2015-07-28,-0.0032892653285676,0.0005197780263391,0.0005197780263391,0.28858733312084767,0.28858733312084767,-0.035492859116947,0.618630695898867,0.18461305960188,0.9151905221486636,0,0.5104596213797512
2015-07-29,-0.0039429025507033,0.000429221042108,0.000429221042108,-0.09493430372374445,0.09493430372374445,-0.0367029922319813,0.6083497771973239,0.1896223977650155,0.9129829088399616,0,0.507329355665136
2015-07-30,0.0059543068371229,0.0002927900442522,0.0002927900442522,-0.6743162521777045,0.6743162521777045,-0.0379496098205666,0.6340921230207697,0.1898867060321916,0.9102108308023924,1,0.5018137302370904
2015-07-31,-0.0050359488172303,0.0002260981491896,0.0002260981491896,-0.9538510026320157,0.9538510026320157,-0.0389627297033168,0.0096123475286983,0.2655307125725515,0.9164158540089448,0,0.5068982449493789
2015-08-03,0.0011925388068687,0.0004706427839892,0.0004706427839892,0.09995228369793117,0.09995228369793117,-0.0400507713697605,0.5734485796189948,0.2445991040493476,0.9126132390878716,1,0.5086435774731238
2015-08-04,-0.0045947519030604,0.0005134328244505,0.0005134328244505,0.2867945429097271,0.2867945429097271,-0.0410409365331041,1.2336276559805723,0.2786723888549259,0.9144874711361716,0,0.49888808158047937
2015-08-05,0.0041362255780119,0.0003974086882837,0.0003974086882837,-0.20815553240583534,0.20815553240583534,-0.0420943090380821,0.9458741987073394,0.2586136828658836,0.911108507785516,1,0.49876416573650706
2015-08-06,0.0035709643265033,0.0002922857209519,0.0002922857209519,-0.6559389299000428,0.6559389299000428,-0.0429708763116797,0.443839355116661,0.3172869985133648,0.915660350768256,1,0.5008288824612864
2015-08-07,0.009188961461124,0.0003252315022068,0.0003252315022068,-0.5083719541224176,0.5083719541224176,-0.0436933611098643,0.6103847684567567,0.3723939514577337,0.9196778049724076,1,0.49846743587637293
2015-08-10,0.0030744436249165,0.0003060102739562,0.0003060102739562,-0.5860665880307887,0.5860665880307887,-0.0441136317569425,0.7655955966606136,0.5021434905965549,0.9288315177340456,1,0.4948589909633828
2015-08-11,0.0139862205447155,0.0003485657149015,0.0003485657149015,-0.396903175508964,0.396903175508964,-0.0444129488884688,0.0017353830016394,0.5804575305398081,0.932325240585496,1,0.510634836210289
2015-08-12,-0.0066997439646439,0.0002587361901943,0.0002587361901943,-0.7804005975141539,0.7804005975141539,-0.0442915401418889,0.5139336363804652,0.8609034274320232,0.9459699592939668,0,0.5052347822174916
2015-08-13,-0.0025127239178519,0.000609597895347,0.000609597895347,0.7439502461457792,0.7439502461457792,-0.0443473160161574,1.2000989079537554,0.8295585487789763,0.9402179529709288,0,0.5122059535786889
2015-08-14,0.0051086386452189,0.0003783670668436,0.0003783670668436,-0.255655583681122,0.255655583681122,-0.0444542935573274,0.8067760698386179,0.8493697828926682,0.9384386699221616,1,0.5115766400441238
2015-08-17,-0.0013418618399914,0.0001444449603251,0.0001444449603251,-1.2659012611562175,1.2659012611562175,-0.0443970176051364,0.6351221703141998,0.9368765906323848,0.9437780562288702,0,0.5055108929679054
2015-08-18,0.0097987602471767,0.0004905970031855,0.0004905970031855,0.24440556531235652,0.24440556531235652,-0.044363732070159,1.0025287574357424,0.8665375027153442,0.943051925680465,1,0.5102024777891911
2015-08-19,0.0218324612999383,9.787823378834728e-05,9.787823378834728e-05,-1.4569685636162186,1.4569685636162186,-0.0440397103320269,-0.0514519000348258,0.9981486285891624,0.9527899461533532,1,0.5109449140020657
2015-08-20,0.0057078557245757,0.0002664650867937,0.0002664650867937,-0.7137627822344916,0.7137627822344916,-0.0430900439817596,0.5811445059674364,1.192600015574468,0.974074173775556,1,0.5028365102752039
2015-08-21,-0.0053609736452838,0.0002961690512578,0.0002961690512578,-0.5788303102841841,0.5788303102841841,-0.0420042969294364,0.1897644397406329,1.11684978753636,0.9798483539668276,0,0.5014978162094705
2015-08-24,-0.0132660990787526,0.0003864716840151,0.0003864716840151,-0.1810998919658511,0.1810998919658511,-0.0411105208731143,0.0988858569686465,0.9620163197669996,0.9748557576908656,0,0.5022151772211388
2015-08-25,-0.0120206291206046,0.0004898002502454,0.0004898002502454,0.272962787222888,0.272962787222888,-0.0406255350984773,1.1756608794341212,0.7685247461224074,0.9623724281629316,0,0.48836729657112676
2015-08-26,-0.001958123609083,0.0003111363070945,0.0003111363070945,-0.5024839874865485,0.5024839874865485,-0.0404898818999939,0.8526277313437698,0.6090173870888931,0.9513383930555313,0,0.4855549506531884
2015-08-27,0.0094879463003545,-1.2654832163198924e-05,1.2654832163198924e-05,-1.9115562404627826,1.9115562404627826,-0.040400920099283,0.303596740467641,0.5693317700005396,0.9499549319037164,0,0.4799373977493394
2015-08-28,-0.0013246789876694,-1.1329942074043598e-05,1.1329942074043598e-05,-1.8846494251993113,1.8846494251993113,-0.040032460155547,0.7224632808301884,0.6694456363050837,0.9594022402682691,1,0.4718109385610556
2015-08-31,0.0062546790833755,0.0002756404652607,0.0002756404652607,-0.6226628481324233,0.6226628481324233,-0.039704380433085,0.6424603403866401,0.6340479716567942,0.9585315013049523,1,0.483647140144642
2015-09-01,-0.0054596395787817,0.0003059703775032,0.0003059703775032,-0.4854526930866766,0.4854526930866766,-0.0391987630741946,1.2065477592186775,0.6968266786806716,0.964885989355512,0,0.47500265998946
2015-09-02,-0.0078008098963234,0.0004781781712542,0.0004781781712542,0.26730734701303416,0.26730734701303416,-0.0388585399589555,0.9641009408301948,0.6016205188444061,0.9600180220432868,0,0.48475106164681303
2015-09-03,-0.0027625341162804,0.0001293426714183,0.0001293426714183,-1.2463681576056798,1.2463681576056798,-0.0387413677162111,0.6773280065134041,0.4564109499978024,0.9530081124324812,0,0.4713467131439435
2015-09-07,-0.0001784481681442,0.0003440397086969,0.0003440397086969,-0.3029118856608233,0.3029118856608233,-0.0386333293217467,0.6924825331279996,0.354432740817065,0.9513137597300844,0,0.474973620372207
2015-09-08,-0.0163776480279103,0.0004702189214656,0.0004702189214656,0.2518391788394391,0.2518391788394391,-0.0385668370510763,1.1679018874532114,0.3304382135795128,0.951606618449104,0,0.4708648167916097
2015-09-09,0.0066013252241179,0.0003518294187969,0.0003518294187969,-0.26129593226760467,0.26129593226760467,-0.0389478000781055,0.7818391868169192,0.0508254679851149,0.9367436191617096,1,0.46619875948684136
2015-09-10,-0.0054225166758575,0.0002423573569672,0.0002423573569672,-0.7356366707113253,0.7356366707113253,-0.0391122956629094,0.6380287858235258,0.1889271298904625,0.9434834237249916,0,0.4667890387107207
2015-09-11,0.0037988027454549,0.0004173297602761,0.0004173297602761,0.03769141109720653,0.03769141109720653,-0.0394059415071499,0.3478182198673082,0.1127080332683772,0.938956910397,1,0.47742084124231793
2015-09-14,-0.0044333050161047,0.0002439298881397,0.0002439298881397,-0.719941224035968,0.719941224035968,-0.0395651021257945,0.8170905803029204,0.1990101917426734,0.9430698862181132,0,0.4643634580371517
2015-09-15,0.0147616562974262,0.0003516180955161,0.0003516180955161,-0.23965497433024127,0.23965497433024127,-0.0398259129832812,1.7637846786807423,0.1505001153546489,0.9394694003278672,1,0.45338154406347997
2015-09-16,-0.0016989964683834,0.0002491845366965,0.0002491845366965,-0.6867881431236886,0.6867881431236886,-0.0396450666310748,0.9684352757612192,0.4013149146947025,0.9538823028064952,0,0.4657947278223183
2015-09-17,0.0184450795810628,0.0005390429957283,0.0005390429957283,0.6009971610729312,0.6009971610729312,-0.039506166488514,-0.4697854574425409,0.3921165760948454,0.9527155709106152,1,0.5019236918125586
2015-09-18,-0.0044029659959821,0.0002814214816185,0.0002814214816185,-0.536929770506414,0.536929770506414,-0.038833070757238,0.3767250149409811,0.7740875786774777,0.970736964035425,0,0.48772115175740344
2015-09-21,-0.0071741822017442,0.0002685648579967,0.0002685648579967,-0.5883798551723793,0.5883798551723793,-0.0383041885110446,1.139176202561488,0.7304807896844748,0.966794769795112,0,0.47639031052178765
2015-09-22,0.0058495032140747,7.324553716096272e-05,7.324553716096272e-05,-1.4517168560291158,1.4517168560291158,-0.0379912515221307,0.3319813388652463,0.5800367078783581,0.9602669362136664,1,0.47736511587628916
2015-09-23,0.0194283462895939,4.536822641135504e-05,4.536822641135504e-05,-1.5632710392400466,1.5632710392400466,-0.0375120636463948,0.7325541521459231,0.712445647065847,0.9662283214064696,1,0.47397378208127083
2015-09-24,-0.0067832668675043,0.0002188280121643,0.0002188280121643,-0.7799230520836397,0.7799230520836397,-0.0364799745692963,0.5241434232042818,1.0570971018542867,0.9853293424101652,0,0.49206313094793686
2015-09-25,-0.0122916385115566,0.0004933195050235,0.0004933195050235,0.4462822428902058,0.4462822428902058,-0.0356812451325239,1.0911816535813452,0.8816696557237286,0.9788759811168194,0,0.4898030865812738
2015-09-28,-0.0043380391760506,0.0003538214838014,0.0003538214838014,-0.1709419582742038,0.1709419582742038,-0.035261757866271,0.6286577501427797,0.6394868873628728,0.9672360283804564,0,0.486239866950111
2015-09-29,-0.0103452057144903,0.0002764528747133,0.0002764528747133,-0.5115775337969913,0.5115775337969913,-0.0349731834886997,0.1689494621696516,0.5667814011647091,0.9634034225769073,0,0.48939827876981923
2015-09-30,-0.0011661201093563,0.0003431473053209,0.0003431473053209,-0.20723169514382156,0.20723169514382156,-0.0349790629612705,0.3955818333541224,0.3754909482735624,0.9539296744907488,0,0.48430010164089965
2015-10-01,0.0203445253969838,0.0005859161619382,0.0005859161619382,0.8884308284693792,0.8884308284693792,-0.0350045727478861,-1.1450811598215251,0.3619367098036863,0.953265459004482,1,0.5191009153217002
2015-10-02,0.0008790436760322,0.0003425517695022,0.0003425517695022,-0.20361448670491342,0.20361448670491342,-0.0344354723584066,-0.6155050822790836,0.7454153863993667,0.9731206273097665,1,0.5088560012649292
2015-10-05,0.0076153137506832,0.0003241795247398,0.0003241795247398,-0.281381805861074,0.281381805861074,-0.0338554197233727,0.4546685140943706,0.7412531625518001,0.9742286867800912,1,0.49038659707210686
2015-10-06,0.0019165012618254,0.0001280642416634,0.0001280642416634,-1.1638926849228948,1.1638926849228948,-0.0330700437660947,-0.1063279850581507,0.8455938674134728,0.9818550843551472,1,0.49233848908555233
2015-10-07,-0.0037494475801528,0.0003267135484621,0.0003267135484621,-0.25505308056178744,0.25505308056178744,-0.0322542947465376,0.3793617908937056,0.8454352894440611,0.9838978145941224,0,0.49227861814261487
2015-10-08,0.010082743094216,0.0002655179181882,0.0002655179181882,-0.5278477406381079,0.5278477406381079,-0.0315746338980966,0.1607964904889637,0.7508456821666242,0.9804086511514912,1,0.49101598821022385
2015-10-09,0.007409973000988,0.0001711158495096,0.0001711158495096,-0.9522976215084299,0.9522976215084299,-0.0306219462319951,0.4344166413577805,0.8977332003664201,0.9904390249728924,1,0.48476303093824036
2015-10-12,0.0007723211314338,0.0002795086379314,0.0002795086379314,-0.45004331224199723,0.45004331224199723,-0.0294859551066816,0.2127295932455551,0.9725997603928987,0.9978271993274636,1,0.4929175481614997
2015-10-13,0.0121915714483318,0.0002738171662297,0.0002738171662297,-0.470437011393,0.470437011393,-0.0283710649310291,-0.0047081646367245,0.9486637677975944,0.9986120695230049,1,0.49551542730595144
2015-10-14,0.0065879029042088,0.0003832593747902,0.0003832593747902,0.03797133375655037,0.03797133375655037,-0.0269377040997244,-0.4666073525346725,1.0575770452243496,1.01075200249926,1,0.5059491807658358
2015-10-15,-0.0036264419486807,0.0002947729199385,0.0002947729199385,-0.3646524709619747,0.3646524709619747,-0.0253667472450743,0.394374668733681,1.0551824152862816,1.0172562671756264,0,0.484482344586706
2015-10-16,-0.0087402878534618,4.863607179367961e-05,4.863607179367961e-05,-1.497768502359462,1.497768502359462,-0.0239714882378513,0.2162550653478002,0.9318522618471456,1.013437048493032,0,0.47415944121977954
2015-10-19,0.0039977521658931,0.0003001611864933,0.0003001611864933,-0.3225466548995033,0.3225466548995033,-0.0228952325799725,0.3341075657326234,0.7809270264262096,1.0045717545355362,1,0.4825031205928053
2015-10-20,-0.0088677461411841,0.0001141792806427,0.0001141792806427,-1.1798629822632334,1.1798629822632334,-0.0217439600660233,0.5215664805797635,0.8016102597926485,1.008509563303353,0,0.47110784475268574
2015-10-21,-0.000856824678346,0.0003944012611046,0.0003944012611046,0.130655683126732,0.130655683126732,-0.0209028714449027,0.1183413123007239,0.6655126220388621,0.999609812543602,0,0.48974822009393904
2015-10-22,-0.002832678595479,0.0002995534959367,0.0002995534959367,-0.30609240754202255,0.30609240754202255,-0.0201198743410401,-0.070427297710296,0.6454271133421453,0.9987660748160644,0,0.4893704683076804
2015-10-23,0.0031755174900332,1.1452073171959145e-05,1.1452073171959145e-05,-1.648973034705871,1.648973034705871,-0.0194504367352923,0.4992129322999207,0.5982755035713695,0.9959811216237884,1,0.46837185219702826
2015-10-26,-0.0001713524450945,-8.566355252940916e-06,8.566355252940916e-06,-1.7280700998554357,1.7280700998554357,-0.0187127406750518,0.2995830061076682,0.6230813696039069,0.9991573655875164,1,0.47098488480892625
2015-10-27,0.0087887648361165,0.0003022806246543,0.0003022806246543,-0.2622003087585336,0.2622003087585336,-0.0180087594910739,0.069131833361468,0.6027173565582706,0.9989962499106724,1,0.4873244637471898
2015-10-28,-0.0257296173950933,0.0003184259501054,0.0003184259501054,-0.18083395257827897,0.18083395257827897,-0.0170724999317506,1.1255453063736371,0.7136767287763013,1.007736527050475,0,0.4718838853752467
2015-10-29,-0.0049809613126343,1.8695512193256053e-05,1.8695512193256053e-05,-1.5850191192476812,1.5850191192476812,-0.0169287211660193,0.7056950493880556,0.2370884796728655,0.9823131588759076,0,0.4572675947304664
2015-10-30,-0.0050058955364459,0.0003389848126235,0.0003389848126235,-0.06611290293445933,0.06611290293445933,-0.0169291001415458,0.3076256099541599,0.1298452000111609,0.977651994739915,0,0.47421450821813915
2015-11-02,-0.0192006766701733,0.0003799082855726,0.0003799082855726,0.13307401984897255,0.13307401984897255,-0.0170667299862713,0.6861351988242466,0.0416161004391004,0.9730338370370738,0,0.467921218749972
